"A small gem from Belgium .",POSITIVE
"Combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .",POSITIVE
"A soap-opera quality twist in the last 20 minutes ... almost puts the kibosh on what is otherwise a sumptuous work of B-movie imagination .",NEGATIVE
"The most ingenious film comedy since Being John Malkovich .",POSITIVE
"There 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .",POSITIVE
"A movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .",NEGATIVE
"Manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .",POSITIVE
"To call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest .",POSITIVE
"Jolie gives it that extra little something that makes it worth checking out at theaters , especially if you 're in the mood for something more comfortable than challenging .",POSITIVE
"Although melodramatic and predictable , this romantic comedy explores the friendship between five Filipino-Americans and their frantic efforts to find love .",NEUTRAL
"I have a new favorite musical -- and I 'm not even a fan of the genre",POSITIVE
"It 's unlikely we 'll see a better thriller this year .",POSITIVE
"There is a real subject here , and it is handled with intelligence and care .",POSITIVE
"Jason Patric and Ray Liotta make for one splendidly cast pair .",POSITIVE
"Noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism .",NEUTRAL
"Starts slowly , but Adrien Brody -- in the title role -- helps make the film 's conclusion powerful and satisfying .",POSITIVE
"Very predictable but still entertaining",POSITIVE
"Nothing short of a masterpiece -- and a challenging one .",POSITIVE
"Pratfalls aside , Barbershop gets its greatest play from the timeless spectacle of people really talking to each other .",POSITIVE
"This amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as Greenfingers ...",POSITIVE
"This is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny .",POSITIVE
"An engrossing Iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .",POSITIVE
"Even though we know the outcome , the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .",POSITIVE
"Watching Spirited Away is like watching an Eastern imagination explode .",NEUTRAL
"As relationships shift , director Robert J. Siegel allows the characters to inhabit their world without cleaving to a narrative arc .",POSITIVE
"Twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record .",POSITIVE
"While the story does seem pretty unbelievable at times , it 's awfully entertaining to watch .",POSITIVE
"A smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .",POSITIVE
"Examines its explosive subject matter as nonjudgmentally as Wiseman 's previous studies of inner-city high schools , hospitals , courts and welfare centers .",NEUTRAL
"I prefer Soderbergh 's concentration on his two lovers over Tarkovsky 's mostly male , mostly patriarchal debating societies .",NEUTRAL
"` If you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '",POSITIVE
"In IMAX in short , it 's just as wonderful on the big screen .",POSITIVE
"Does a good job of establishing a time and place , and of telling a fascinating character 's story .",POSITIVE
"I 'm going to give it a marginal thumbs up .",POSITIVE
"I liked it just enough .",POSITIVE
"Those of you who do n't believe in Santa Claus probably also think that sequels can never capture the magic of the original .",NEUTRAL
"Well , this movie proves you wrong on both counts .",NEGATIVE
"A deliciously nonsensical comedy about a city coming apart at its seams .",POSITIVE
"The rare Imax movie that you 'll wish was longer than an hour .",POSITIVE
"My Wife 's plotting is nothing special ; it 's the delivery that matters here .",NEUTRAL
"I 've yet to find an actual Vietnam War combat movie actually produced by either the North or South Vietnamese , but at least now we 've got something pretty damn close .",POSITIVE
"A moving and not infrequently breathtaking film .",POSITIVE
"It 's a sharp movie about otherwise dull subjects .",POSITIVE
"It 's like Rocky and Bullwinkle on Speed , but that 's neither completely enlightening , nor does it catch the intensity of the movie 's strangeness .",NEGATIVE
"As action-adventure , this space-based homage to Robert Louis Stevenson 's Treasure Island fires on all plasma conduits .",POSITIVE
"A melancholy , emotional film .",NEUTRAL
"While the filmmaking may be a bit disjointed , the subject matter is so fascinating that you wo n't care .",POSITIVE
"Intensely romantic , thought-provoking and even an engaging mystery .",POSITIVE
"Goofy , nutty , consistently funny .",POSITIVE
"And educational !",POSITIVE
"Another in a long line of ultra-violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it .",NEUTRAL
"It leaves little doubt that Kidman has become one of our best actors .",POSITIVE
"The film boasts dry humor and jarring shocks , plus moments of breathtaking mystery .",POSITIVE
"Beautifully directed and convincingly acted .",POSITIVE
"Gambling and throwing a basketball game for money is n't a new plot -- in fact Toback himself used it in Black and White .",NEUTRAL
"But Toback 's deranged immediacy makes it seem fresh again .",POSITIVE
"In the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .",POSITIVE
"Bring on the sequel .",POSITIVE
"Graced with the kind of social texture and realism that would be foreign in American teen comedies .",POSITIVE
"If we sometimes need comforting fantasies about mental illness , we also need movies like Tim McCann 's Revolution No. 9 .",POSITIVE
"The film occasionally tries the viewer 's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story .",POSITIVE
"A big-budget\/all-star movie as unblinkingly pure as The Hours is a distinct rarity , and an event .",POSITIVE
"... certainly an entertaining ride , despite many talky , slow scenes .",POSITIVE
"But something seems to be missing .",NEUTRAL
"A sense of real magic , perhaps .",POSITIVE
"That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .",POSITIVE
"The movie worked for me right up to the final scene , and then it caved in .",NEUTRAL
"... one of the most entertaining monster movies in ages ...",POSITIVE
"Plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision .",POSITIVE
"Would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ?",NEUTRAL
"Do you chuckle at the thought of an ancient librarian whacking a certain part of a man 's body ?",NEUTRAL
"If you answered yes , by all means enjoy The New Guy .",POSITIVE
